date,amfi_code,nav_value,benchmark_value
2022-02-14,119551,99.96558880599224,92.73193476421841
2022-02-15,119551,98.82276295185592,92.2066052118211
2022-02-16,119551,95.83357163213157,92.663861635291
2022-02-17,119551,95.6618059446972,92.27551637010276
2022-02-18,119551,98.47917862704779,91.67148049929686
2022-02-21,119551,99.45562444619478,90.64992774319623
2022-02-22,119551,99.48236562129522,89.09815616678858
2022-02-23,119551,99.21827078502847,88.78638059625364
2022-02-24,119551,99.29462824485843,88.96222512159828
2022-02-25,119551,99.99618742874459,88.91185144480752
2022-02-28,119551,98.62926416728432,88.57757228834936
2022-03-01,119551,99.99743554485794,87.77528441668679
2022-03-02,119551,100.90586982640033,88.34428435515862
2022-03-03,119551,101.82595262550709,87.21601130021051
2022-03-04,119551,102.41264411950952,87.92771829776112
2022-03-07,119551,102.48795836696803,87.0816628279461
2022-03-08,119551,103.36672443821368,86.46126237668685
2022-03-09,119551,104.15249446220581,85.22764588947692
2022-03-10,119551,103.76208003120875,84.8344037016028
2022-03-11,119551,103.09974371443991,85.69573797146066
2022-03-14,119551,103.27730988154369,86.17188756222943
2022-03-15,119551,105.24869214686916,87.04948111951511
2022-03-16,119551,103.73634370323252,87.53882328890263
2022-03-17,119551,101.96138341074888,86.60769923732806
2022-03-18,119551,102.213955022107,86.35585338050788
2022-03-21,119551,102.32747919884231,85.71664810584342
2022-03-22,119551,102.5914943251036,86.89145897336556
2022-03-23,119551,102.943120349692,85.8863084412475
2022-03-24,119551,102.71886627113251,86.68822691866502
2022-03-25,119551,104.60667070401229,87.49698808663138
2022-03-28,119551,102.64939121570147,89.13284945179215
2022-03-29,119551,101.68017932869677,88.80333725774024
2022-03-30,119551,101.60503186801917,89.47142444237693
2022-03-31,119551,99.65235936568327,91.54863941112085
2022-04-01,119551,99.49189386968808,91.01981631521647
2022-04-04,119551,101.5252735773781,89.65903342807395
2022-04-05,119551,101.60148229142662,88.00929821669268
2022-04-06,119551,101.93355768041626,88.67175479088617
2022-04-07,119551,100.4430875259259,87.03740115796876
2022-04-08,119551,99.75039815542512,86.74815929073881
2022-04-11,119551,99.35116149461737,87.16221969454708
2022-04-12,119551,99.02205270871941,87.35848769065714
2022-04-13,119551,100.59449572814576,87.76509328504225
2022-04-14,119551,101.3180007883187,87.99529222166309
2022-04-15,119551,100.0173314108273,89.15583204809982
2022-04-18,119551,100.36319707795813,88.34244878794104
2022-04-19,119551,101.01341620689199,87.77971168396664
2022-04-20,119551,102.44596710738789,87.13658533528258
2022-04-21,119551,104.44023032119844,87.89484076600688
2022-04-22,119551,103.2202503820525,88.72140260784248
2022-04-25,119551,102.26749752326793,89.15722460110672
2022-04-26,119551,100.77531918516715,90.24805759767608
2022-04-27,119551,100.54270573279365,89.22099782020115
2022-04-28,119551,101.15564427935584,90.74420020755414
2022-04-29,119551,102.40471561123331,92.16274859216253
2022-05-02,119551,102.36258505332101,92.87758314350964
2022-05-03,119551,102.02088131420845,94.56962593971102
2022-05-04,119551,102.25768156425386,93.0407914193556
2022-05-05,119551,101.28401308228962,92.5900570393605
2022-05-06,119551,103.87429749551977,91.94627516851844
2022-05-09,119551,101.92229872663377,92.64642704289174
2022-05-10,119551,102.19921008962677,91.71056773954571
2022-05-11,119551,104.7320411803243,92.44195506869846
2022-05-12,119551,104.7929531401202,93.74588225715966
2022-05-13,119551,104.6063725964138,94.43510470222363
2022-05-16,119551,104.20998295373533,94.7408393203929
2022-05-17,119551,104.03650457623472,93.84281616152927
2022-05-18,119551,105.80243910794078,93.08564449269073
2022-05-19,119551,103.04709570523138,94.28609456218572
2022-05-20,119551,104.99480992558532,95.05862673880222
2022-05-23,119551,103.25321000378393,95.05955877021735
2022-05-24,119551,102.97444410140454,94.70031962346177
2022-05-25,119551,102.49551685668862,92.81975322051743
2022-05-26,119551,103.27065347411109,91.8629185494268
2022-05-27,119551,101.34181664702504,93.65554907600392
2022-05-30,119551,101.95453656637268,92.49379359993767
2022-05-31,119551,104.48216442876456,92.7060481921314
2022-06-01,119551,102.82527706506434,93.67709210670732
2022-06-02,119551,103.11076877454278,92.53898787997755
2022-06-03,119551,102.34323426371819,92.74693267900025
2022-06-06,119551,102.91744597021007,93.65391934423273
2022-06-07,119551,102.99255237736679,93.70308701682802
2022-06-08,119551,102.25122816460579,96.42835046287954
2022-06-09,119551,102.90098026247456,94.85791906189262
2022-06-10,119551,105.18046102338738,95.9001500814798
2022-06-13,119551,104.9920990679992,95.77279301600578
2022-06-14,119551,105.95142188353721,96.55039162535273
2022-06-15,119551,104.36010828923925,97.01509556523918
2022-06-16,119551,103.21452269710592,96.34262941819654
2022-06-17,119551,103.85124022034094,96.60178761573196
2022-06-20,119551,105.75269332278327,94.84566231658887
2022-06-21,119551,106.25685450243208,95.45575466884071
2022-06-22,119551,105.91080819048189,95.77854638452854
2022-06-23,119551,105.96286302068563,96.42855722894569
2022-06-24,119551,104.4258830509803,97.4874568864939
2022-06-27,119551,105.23562055377593,97.88483510247914
2022-06-28,119551,106.40247277223745,98.0689461208939
2022-06-29,119551,105.8784316566652,97.24411926697364
2022-06-30,119551,105.33416296748585,96.59042410583339
2022-07-01,119551,105.72290277822971,97.77533227811576
2022-07-04,119551,105.22170889128178,99.21882412658424
2022-07-05,119551,105.19081670503488,99.02226128120337
2022-07-06,119551,107.8938695116568,99.10742314629752
2022-07-07,119551,107.62798574174485,98.25052611908873
2022-07-08,119551,107.21899058934652,99.44206610010926
2022-07-11,119551,106.43945473946594,100.14354716420613
2022-07-12,119551,107.44321111885098,102.1276085821167
2022-07-13,119551,107.26327703917546,101.27144927120102
2022-07-14,119551,106.48106211636015,100.92914377321414
2022-07-15,119551,108.22262892823906,101.2031118186265
2022-07-18,119551,110.12033827289788,101.89786059311427
2022-07-19,119551,109.38197228804034,101.71885902869877
2022-07-20,119551,106.9866734193734,100.87158051133626
2022-07-21,119551,108.33365321328465,101.80101884871193
2022-07-22,119551,107.49779863841103,102.57586240260117
2022-07-25,119551,108.57143367521628,101.67701668693729
2022-07-26,119551,106.058955440318,103.095861296674
2022-07-27,119551,107.24800021398416,104.34352607932149
2022-07-28,119551,105.74287500612303,104.52539319038256
2022-07-29,119551,106.72302363044301,104.6504033262784
2022-08-01,119551,106.79466432173005,105.27208717974229
2022-08-02,119551,105.62555397295814,104.40706320726349
2022-08-03,119551,105.1624455174646,104.48018101797933
2022-08-04,119551,106.08112586827143,102.27315886677766
2022-08-05,119551,106.26896726492161,103.21044700504642
2022-08-08,119551,107.06736131524639,101.6401070490127
2022-08-09,119551,109.66024233406925,103.20884061484364
2022-08-10,119551,107.65665108472507,102.90941102947015
2022-08-11,119551,109.79972368922614,102.73274954943273
2022-08-12,119551,109.99212258833533,102.12895434767783
2022-08-15,119551,108.86080866694631,101.87563483936546
2022-08-16,119551,107.17741086633654,103.36152290656615
2022-08-17,119551,106.98776636586356,100.83143060133273
2022-08-18,119551,108.22452369119424,102.15934564064982
2022-08-19,119551,108.11298863943877,102.54553195531133
2022-08-22,119551,110.12755084343367,101.34880339848252
2022-08-23,119551,108.26484152378848,100.2995266766909
2022-08-24,119551,108.30326824827748,102.02106075889246
2022-08-25,119551,106.72976024444971,101.09725303473014
2022-08-26,119551,107.24884924836955,99.97168625186949
2022-08-29,119551,108.44388549700363,101.14866745236
2022-08-30,119551,107.95055891444659,101.53156864232578
2022-08-31,119551,104.63101809763604,100.61989071922773
2022-09-01,119551,104.93312737246032,100.8781064890381
2022-09-02,119551,105.53553404107676,99.88369784711692
2022-09-05,119551,106.10031136259596,101.0231924456926
2022-09-06,119551,107.72676402222143,102.13583255507737
2022-09-07,119551,106.39605364020032,102.72005584851081
2022-09-08,119551,107.31771937792965,103.13264231494546
2022-09-09,119551,108.90710447658081,104.99025522118421
2022-09-12,119551,106.63714814283334,105.03192199759704
2022-09-13,119551,107.09950782628053,103.83258965687432
2022-09-14,119551,106.50508863911136,104.34082309626294
2022-09-15,119551,106.45415022913348,106.55915808716378
2022-09-16,119551,106.95151655956477,105.52046257785024
2022-09-19,119551,106.37967431172754,105.18125357941919
2022-09-20,119551,105.57028488419122,105.66134924420787
2022-09-21,119551,105.66633579195765,105.64665719313804
2022-09-22,119551,104.34054542628179,104.65114495985814
2022-09-23,119551,103.03316866476962,105.8670425092094
2022-09-26,119551,103.92466103369236,108.36554782362207
2022-09-27,119551,102.54396699579252,108.62143297277723
2022-09-28,119551,103.41515490451583,107.68286961460261
2022-09-29,119551,104.04092988446374,106.05797761987345
2022-09-30,119551,101.93829590703511,106.37400491934963
2022-10-03,119551,101.16042762267736,107.5907930608002
2022-10-04,119551,102.66056725057508,108.14506612484803
2022-10-05,119551,101.50317341427824,108.18572451594673
2022-10-06,119551,100.98826292452713,107.59149099989776
2022-10-07,119551,101.59870977968777,106.45945245969767
2022-10-10,119551,102.60460671453878,107.3907079320871
2022-10-11,119551,102.34620043618395,108.41497002834843
2022-10-12,119551,101.66353875861915,106.78253353139975
2022-10-13,119551,103.449608370765,108.52291688478334
2022-10-14,119551,105.65999504554135,109.18932488544752
2022-10-17,119551,106.95393868461483,110.76120855956928
2022-10-18,119551,107.11691699062015,109.31895612835764
2022-10-19,119551,106.13152826257897,107.86957900155988
2022-10-20,119551,105.12695801865075,107.75203426587301
2022-10-21,119551,105.8386853185612,108.33689552753094
2022-10-24,119551,106.42299727288227,110.32635183377384
2022-10-25,119551,108.26615665033647,111.14947348118712
2022-10-26,119551,109.16535050800258,110.92419430916559
2022-10-27,119551,107.25092172745715,109.83007221264849
2022-10-28,119551,108.65841540763832,111.22491475876699
2022-10-31,119551,107.41137238040528,110.19641193720607
2022-11-01,119551,106.97016349129484,112.03500441886571
2022-11-02,119551,107.34481605666008,111.76120806588004
2022-11-03,119551,109.9691831799018,113.58356628874343
2022-11-04,119551,114.1281102118109,114.40015408715843
2022-11-07,119551,115.0161041408505,114.28919109777867
2022-11-08,119551,114.82076545639697,113.74129286226649
2022-11-09,119551,115.61464401151682,113.39903635224866
2022-11-10,119551,116.90396292633012,113.93010296847889
2022-11-11,119551,116.51256711327554,114.06357948525398
2022-11-14,119551,119.08079959989115,113.43188236961312
2022-11-15,119551,119.46910411931988,113.28937629604235
2022-11-16,119551,120.2424177226035,113.42371147344154
2022-11-17,119551,121.26340703651056,111.05459174074508
2022-11-18,119551,121.93751508519782,111.60783030680624
2022-11-21,119551,123.22606368191957,110.55902783696725
2022-11-22,119551,122.37493654808094,109.32813835538904
2022-11-23,119551,121.61625831578904,107.52712744839015
2022-11-24,119551,120.0715067483354,105.64121722689998
2022-11-25,119551,120.76480140144939,104.25156247263129
2022-11-28,119551,121.95400114796186,103.55409767103214
2022-11-29,119551,122.68490494026616,105.61819918514317
2022-11-30,119551,125.21146673283754,105.10502182125605
2022-12-01,119551,125.26566423749857,105.33388811796488
2022-12-02,119551,126.33354148191027,105.79786428880789
2022-12-05,119551,124.74168699759223,105.97884760236593
2022-12-06,119551,124.22460820201596,105.9391654541861
2022-12-07,119551,125.32355537119675,104.7152568824848
2022-12-08,119551,126.66316709358057,106.27648549459711
2022-12-09,119551,126.27968126178362,108.23962116762962
2022-12-12,119551,126.23432273397587,106.46161362003409
2022-12-13,119551,123.99814672244767,105.41400090369395
2022-12-14,119551,123.5288942850991,105.1612072272135
2022-12-15,119551,124.91051530439765,104.18895212081406
2022-12-16,119551,125.83516042166039,104.75778790990036
2022-12-19,119551,126.65409421828278,104.03676917586044
2022-12-20,119551,126.79306976058162,106.3308382673227
2022-12-21,119551,126.86721301023798,107.63929090297499
2022-12-22,119551,125.92536938486221,107.91115979855257
2022-12-23,119551,127.04433479296237,109.06255705019214
2022-12-26,119551,127.74964369258828,110.31230535424524
2022-12-27,119551,128.567781304688,109.73432680132254
2022-12-28,119551,127.82049160401156,108.88255003350864
2022-12-29,119551,124.58150564249407,109.01118721315768
2022-12-30,119551,126.28401563631554,109.99407145681559
2023-01-02,119551,125.62152344275188,110.19102727966128
2023-01-03,119551,124.38373573405028,108.49739506668277
2023-01-04,119551,125.48101757451707,107.66975041606419
2023-01-05,119551,124.95347634379482,107.63317191862293
2023-01-06,119551,126.60526591264546,107.59478389740312
2023-01-09,119551,127.60596297339188,109.7601743033642
2023-01-10,119551,128.71649621583137,108.2828155916848
2023-01-11,119551,126.67100206635844,108.87359498431002
2023-01-12,119551,128.57655547631794,110.53839539672335
2023-01-13,119551,129.04393207512496,113.09343485571534
2023-01-16,119551,128.53661835227712,112.68132529331089
2023-01-17,119551,128.82205468588793,113.280147043635
2023-01-18,119551,126.14064644554175,113.97088447288341
2023-01-19,119551,126.82228952650803,114.23926508510678
2023-01-20,119551,125.31913365397922,114.17204075967314
2023-01-23,119551,123.34760760070951,114.71547157537914
2023-01-24,119551,121.1559290421626,111.85647972590044
2023-01-25,119551,122.83421253235952,112.66416123865928
2023-01-26,119551,121.96808875734936,112.85138417998401
2023-01-27,119551,124.27386285116046,112.64545873318875
2023-01-30,119551,123.5369663721683,114.99621422668653
2023-01-31,119551,121.0676729842454,114.26606414224003
2023-02-01,119551,119.50610663144205,113.85119149968992
2023-02-02,119551,121.33810410760087,116.1641391402013
2023-02-03,119551,121.17177648751868,115.24404794395981
2023-02-06,119551,120.43511902686679,114.65617044272295
2023-02-07,119551,120.72659835530479,114.53345919081703
2023-02-08,119551,121.51390392869352,115.54219485948633
2023-02-09,119551,123.20401478904517,115.8285113153992
2023-02-10,119551,125.40714784293947,114.37761402343338
2023-02-13,119551,124.92844069984024,113.81468336395508
2023-02-14,119551,123.00297208359984,113.16895071224324
2023-02-15,119551,122.4541842455874,113.1268280459202
2023-02-16,119551,122.89788058301383,113.6538222005812
2023-02-17,119551,121.5380023702144,114.17459055569094
2023-02-20,119551,120.2028088494415,112.19250624350752
2023-02-21,119551,120.75880148199457,113.43104530490137
2023-02-22,119551,120.7486784867564,113.76290920515184
2023-02-23,119551,120.85657515225121,115.38349830505436
2023-02-24,119551,119.81697365877761,115.94218327381691
2023-02-27,119551,119.54561114994753,117.26545802922107
2023-02-28,119551,118.2795277626034,117.8594607088186
2023-03-01,119551,119.60217449867902,119.4932589092859
2023-03-02,119551,121.14779244490363,120.16511051750174
2023-03-03,119551,118.52442733374144,120.09551659760713
2023-03-06,119551,117.26165263855073,122.87264702111025
2023-03-07,119551,115.2144575407844,124.0141795250643
2023-03-08,119551,114.37335890966018,124.77530963315377
2023-03-09,119551,114.3160286187287,123.2327069694097
2023-03-10,119551,112.38457441997333,121.69438370110403
2023-03-13,119551,111.19753283390776,122.0992797565747
2023-03-14,119551,109.9134806061742,122.32579980284551
2023-03-15,119551,110.2418150295595,121.62349978335047
2023-03-16,119551,110.38867168399706,121.84361727662105
2023-03-17,119551,109.48780622203078,123.82799523769049
2023-03-20,119551,109.77486687775951,124.7386293788545
2023-03-21,119551,109.1096135090749,123.36524645444437
2023-03-22,119551,108.80848610668417,123.27702941360282
2023-03-23,119551,111.04791981194691,122.33400145999799
2023-03-24,119551,112.88970870853589,121.90864623918233
2023-03-27,119551,111.18564139553216,121.45317643907573
2023-03-28,119551,112.34828618905266,120.92164197745787
2023-03-29,119551,113.49836847994919,119.45228033341874
2023-03-30,119551,111.99120554588305,119.34757481752627
2023-03-31,119551,113.14755189343346,118.72624222863418
2023-04-03,119551,115.29228444794602,115.29570837786997
2023-04-04,119551,113.79688152888485,117.70881529966984
2023-04-05,119551,112.60087245174475,119.03747668711044
2023-04-06,119551,114.03224771629583,118.63715279007927
2023-04-07,119551,114.46077448660859,118.70693403598969
2023-04-10,119551,115.27547369275078,117.36358185640402
2023-04-11,119551,115.80425042865966,119.40068839690392
2023-04-12,119551,116.4050835330974,121.71382443469842
2023-04-13,119551,114.61038888805942,121.95322789377047
2023-04-14,119551,116.10809595824627,123.25023784399392
2023-04-17,119551,117.79573641109668,123.51557931107664
2023-04-18,119551,117.53037925982164,121.91392137317494
2023-04-19,119551,117.52782610064334,121.46061692348951
2023-04-20,119551,115.42721717807257,121.66944169259475
2023-04-21,119551,116.19723873155432,121.16506379765022
2023-04-24,119551,117.05299529239635,120.94859844006946
2023-04-25,119551,117.02416605220193,120.8864313956578
2023-04-26,119551,118.66159630667008,120.8370148383801
2023-04-27,119551,118.24522145460992,120.9484972442322
2023-04-28,119551,119.10548749823971,119.71409075362702
2023-05-01,119551,117.70766882425488,118.9036070264433
2023-05-02,119551,117.73325543336455,117.42375144204247
2023-05-03,119551,117.5457945285024,118.61890864324445
2023-05-04,119551,117.92237541028507,116.1686607844109
2023-05-05,119551,117.45843067927706,117.55523870149422
2023-05-08,119551,117.3318491174376,119.2319871401639
2023-05-09,119551,118.55357474699784,118.91938401640878
2023-05-10,119551,117.9914919946165,115.87131718006844
2023-05-11,119551,115.7757385911673,115.49901039967827
2023-05-12,119551,118.2643388853021,115.47107793271623
2023-05-15,119551,120.28399209454557,114.35031770576856
2023-05-16,119551,118.47887190096694,113.80690396265258
2023-05-17,119551,119.51870096939834,115.59389450464917
2023-05-18,119551,118.85708162552291,116.40874726497485
2023-05-19,119551,119.29231802385429,115.37903726067181
2023-05-22,119551,119.77314832328905,113.58189433441237
2023-05-23,119551,119.49612577462563,113.25589462800339
2023-05-24,119551,118.43199031087998,113.05944460075712
2023-05-25,119551,117.50982049142922,113.66566842394386
2023-05-26,119551,116.27663683138813,113.10266337178831
2023-05-29,119551,115.17411728402749,113.72642408000668
2023-05-30,119551,115.1388579395845,115.97269613983896
2023-05-31,119551,114.20748591609356,116.96484374107148
2023-06-01,119551,115.19933507931862,116.95538303111105
2023-06-02,119551,117.31289196518593,116.78796084937983
2023-06-05,119551,116.55497573230171,116.41812475341335
2023-06-06,119551,116.94809864916913,117.8391720136631
2023-06-07,119551,117.70781938137247,117.14708671182916
2023-06-08,119551,118.43337358769872,117.24692263263954
2023-06-09,119551,118.60053793794529,117.35384936610065
2023-06-12,119551,119.71682861892847,116.81192784007214
2023-06-13,119551,120.46948681587466,115.25544914578396
2023-06-14,119551,118.74051487685387,115.67379704021319
2023-06-15,119551,120.03833359741935,115.64950094843883
2023-06-16,119551,121.37645972647917,116.27428635526371
2023-06-19,119551,120.32540837533905,115.70035612150417
2023-06-20,119551,120.44034970604403,117.15913085428664
2023-06-21,119551,121.48817447519838,116.17877396500229
2023-06-22,119551,121.24376871643845,118.21427288634723
2023-06-23,119551,122.86549342793056,116.19560280271195
2023-06-26,119551,126.41218650006998,116.74726474115067
2023-06-27,119551,125.28309403799318,117.34901596463713
2023-06-28,119551,123.26947709436125,116.46237718035725
2023-06-29,119551,123.7805305458495,117.00322139987168
2023-06-30,119551,124.9142054876005,118.5471007504638
2023-07-03,119551,124.63060071439283,115.96654512781966
2023-07-04,119551,126.86636500832161,116.59594752992739
2023-07-05,119551,124.89190956694642,113.73553317148833
2023-07-06,119551,125.9928346817889,112.68272337182039
2023-07-07,119551,125.1398216323692,114.5635854893972
2023-07-10,119551,127.78434327720241,113.9429005664059
2023-07-11,119551,130.90358263933297,112.65092484601699
2023-07-12,119551,129.764737302714,112.47300653363497
2023-07-13,119551,128.97386202287726,114.84383216708056
2023-07-14,119551,130.36872138827113,112.7861956141319
2023-07-17,119551,129.82826901508602,111.64557763892525
2023-07-18,119551,129.82243523177746,113.362052122415
2023-07-19,119551,129.92689828837138,115.51332644222452
2023-07-20,119551,126.99885559056905,115.44005492504377
2023-07-21,119551,127.04126648334928,114.05586782666678
2023-07-24,119551,126.0533004372407,116.4919226680747
2023-07-25,119551,125.37040997604629,118.39591603512538
2023-07-26,119551,127.60496001458745,119.2471199070934
2023-07-27,119551,125.74472435056406,118.3260523518908
2023-07-28,119551,127.03467185731623,118.31536828932374
2023-07-31,119551,126.67293362146421,118.17296381616222
2023-08-01,119551,126.31101359322932,118.61120979417737
2023-08-02,119551,127.57216120369665,120.37970463799354
2023-08-03,119551,128.1565202271177,121.48649615650613
2023-08-04,119551,129.09813180067152,120.22622430861153
2023-08-07,119551,130.6625708375262,121.92922450793556
2023-08-08,119551,130.20842686190386,122.35979578774187
2023-08-09,119551,129.31691049052694,123.24943201079735
2023-08-10,119551,127.69762918363273,125.10623506286879
2023-08-11,119551,126.49664238484633,123.76562135702511
2023-08-14,119551,131.03649722056784,123.77078785547712
2023-08-15,119551,133.0591968982387,123.16251068530823
2023-08-16,119551,130.96845205527856,121.28076065728601
2023-08-17,119551,128.9555330232715,121.7497654596629
2023-08-18,119551,129.76568232779994,124.8562795767876
2023-08-21,119551,130.6827594471127,122.60876947550796
2023-08-22,119551,131.6088566774185,122.61823412331123
2023-08-23,119551,131.27200781984257,123.45270385275089
2023-08-24,119551,131.14002023255088,123.65402830208987
2023-08-25,119551,131.72156777185234,123.56360251933529
2023-08-28,119551,131.9231960931334,122.00766941714866
2023-08-29,119551,128.47583131201753,122.3404901646889
2023-08-30,119551,128.1857848447934,121.46359760188372
2023-08-31,119551,126.94021931324502,118.85222535339301
2023-09-01,119551,127.27058593421081,120.31956568151347
2023-09-04,119551,131.89344917629847,121.52081916377324
2023-09-05,119551,132.54101699330812,121.63220633369617
2023-09-06,119551,132.10862098025018,121.95948781364628
2023-09-07,119551,133.63601039366517,123.31850435456937
2023-09-08,119551,134.47688220100585,123.6444840657241
2023-09-11,119551,135.22203660977573,124.8117097007986
2023-09-12,119551,136.2743625056703,124.49034176371269
2023-09-13,119551,139.70554964607055,126.17343094045323
2023-09-14,119551,137.87950573554647,126.62864666920592
2023-09-15,119551,138.73209536822944,126.92502347789703
2023-09-18,119551,137.25923587265044,125.36376815225681
2023-09-19,119551,138.24285638684114,125.77365233140382
2023-09-20,119551,136.78795564537177,124.77758170685289
2023-09-21,119551,136.17126058494728,124.03105898892082
2023-09-22,119551,135.7571530279476,123.06935238597833
2023-09-25,119551,137.41472080080527,121.80637170133126
2023-09-26,119551,138.99793809299695,124.44320120297422
2023-09-27,119551,136.98961130077146,126.14973943105944
2023-09-28,119551,137.1484109365781,128.6227379269056
2023-09-29,119551,136.0491721479089,127.10126596595221
2023-10-02,119551,134.06257411908535,127.24267089052357
2023-10-03,119551,133.78047903325344,125.6476743083975
2023-10-04,119551,133.35214157021244,124.82380894464006
2023-10-05,119551,137.30211172625255,123.72769739656884
2023-10-06,119551,138.0841183618915,125.31089722399375
2023-10-09,119551,135.87043524469374,124.8645026181863
2023-10-10,119551,135.01753738517695,126.24847496032608
2023-10-11,119551,136.73990204117234,127.06166776033245
2023-10-12,119551,140.23515351436285,130.03953424503425
2023-10-13,119551,137.63634373196513,128.1676876815463
2023-10-16,119551,134.60021087747393,129.8328848825711
2023-10-17,119551,137.68949866870608,131.37327529203824
2023-10-18,119551,138.40209278711748,130.14706494163937
2023-10-19,119551,137.02921145858866,131.50987824508462
2023-10-20,119551,137.97684368944815,132.00454602798544
2023-10-23,119551,133.6817662657991,131.7570688421237
2023-10-24,119551,133.75402207313937,130.72417842287615
2023-10-25,119551,134.34706788883793,129.83641817187709
2023-10-26,119551,135.9043172209917,132.5497553435682
2023-10-27,119551,134.31875533404883,132.6036803205632
2023-10-30,119551,134.52402742612955,133.69385495961342
2023-10-31,119551,133.09738726652034,132.68994862939417
2023-11-01,119551,133.57182688772036,131.70823813511961
2023-11-02,119551,132.20349627346144,133.1859845595264
2023-11-03,119551,131.6221697283688,131.44181258861414
2023-11-06,119551,130.11512421829855,130.94862481099742
2023-11-07,119551,131.19685385626278,131.04556268777966
2023-11-08,119551,132.61396531152792,131.24392976561612
2023-11-09,119551,132.30690472467523,131.06137827232084
2023-11-10,119551,132.43376798611004,131.63256968420856
2023-11-13,119551,130.19787583835608,132.59724654767015
2023-11-14,119551,129.79476762016915,133.6243946036737
2023-11-15,119551,129.78146944475054,132.3605699902028
2023-11-16,119551,133.92792472104713,132.0374049109241
2023-11-17,119551,132.20780744996563,133.66775375055028
2023-11-20,119551,134.59681930313386,134.91707565167297
2023-11-21,119551,136.27420595522048,133.1188206571878
2023-11-22,119551,136.80126509640635,133.6399540836466
2023-11-23,119551,139.75664381370274,131.04971075034442
2023-11-24,119551,140.45057267956454,131.16363868803563
2023-11-27,119551,141.17668954864527,133.70528441649626
2023-11-28,119551,141.15728511814348,132.4913838766751
2023-11-29,119551,143.30045169986957,131.43897428125194
2023-11-30,119551,145.25759636348084,132.4957827790671
2023-12-01,119551,144.23961261509152,130.50463414787438
2023-12-04,119551,142.02827996988938,129.73106136472978
2023-12-05,119551,141.75334622031636,130.55672320747632
2023-12-06,119551,140.46332517012254,129.78084307824727
2023-12-07,119551,140.42648235694173,129.52651157666452
2023-12-08,119551,142.58192461077655,130.54223997151828
2023-12-11,119551,141.87078017176233,131.14475256746775
2023-12-12,119551,141.86881092365303,131.54712879412082
2023-12-13,119551,142.03852472584055,131.15364202415756
2023-12-14,119551,143.55566243828684,131.69145211135768
2023-12-15,119551,139.7567960283178,131.58118332904255
2023-12-18,119551,138.80918855418196,132.23620184126125
2023-12-19,119551,139.23053056301958,131.63197228624887
2023-12-20,119551,141.305197386151,131.44430593340482
2023-12-21,119551,140.54174951556894,130.19564050632454
2023-12-22,119551,137.44721238594312,130.20214038045347
2023-12-25,119551,138.53806732091658,129.19828075365695
2023-12-26,119551,137.55107382582142,127.81063120555196
2023-12-27,119551,135.65617024530246,128.1923519037917
2023-12-28,119551,134.70764267667943,128.51634496666
2023-12-29,119551,134.47671278669108,129.57387221450657
2024-01-01,119551,133.56806224833576,129.06707566878706
2024-01-02,119551,130.09972806657083,129.64536437565
2024-01-03,119551,131.56527474987683,130.41130604094667
2024-01-04,119551,133.64380880818294,131.04350589508428
2024-01-05,119551,134.7554932779259,130.0139577649465
2024-01-08,119551,132.983158300005,130.2601567228088
2024-01-09,119551,132.72811011249433,130.78659050582962
2024-01-10,119551,132.78408742540034,130.84829361415146
2024-01-11,119551,133.8046038679942,128.17051251897803
2024-01-12,119551,134.94463058203058,128.42748109757224
2024-01-15,119551,133.82322915261156,131.32034997241107
2024-01-16,119551,134.021815688813,130.90007328463025
2024-01-17,119551,134.82425319792281,129.99937985928287
2024-01-18,119551,137.24702721298942,130.53673042356496
2024-01-19,119551,138.47594786551255,130.9967134182331
2024-01-22,119551,139.85637031189268,132.61155597007942
2024-01-23,119551,140.06698275206085,130.99652205886454
2024-01-24,119551,142.50772132460133,132.00700336158667
2024-01-25,119551,143.27970753329308,132.83920463317506
2024-01-26,119551,141.87083029989822,132.7035139859429
2024-01-29,119551,144.3309328696034,133.2060453638441
2024-01-30,119551,145.6118467005779,134.63062738192906
2024-01-31,119551,144.91050312689416,135.8588833017632
2024-02-01,119551,144.14915557263802,134.36033358177704
2024-02-02,119551,144.73424352317076,135.51604499083268
2024-02-05,119551,145.61107505638626,135.4825879697292
2024-02-06,119551,146.02861586070088,135.63551271886814
2024-02-07,119551,146.6471498648908,135.7890480379956
2024-02-08,119551,149.71200028630435,135.6393501329778
2024-02-09,119551,151.71193071101766,137.310030177593
2024-02-12,119551,152.1348469997298,137.25000103373102
2024-02-13,119551,153.92938811744114,135.76832396136552
2024-02-14,119551,152.09912353926032,135.2883424012124
2024-02-15,119551,152.9014653673836,135.58421085850432
2024-02-16,119551,156.29766320613976,137.30506570789294
2024-02-19,119551,155.96685127068463,138.1880672876259
2024-02-20,119551,154.4584011577969,137.06800425124098
2024-02-21,119551,153.32698307263763,140.5292316735863
2024-02-22,119551,151.39880480891014,140.95753007643447
2024-02-23,119551,150.04876003191347,142.81167237157206
2024-02-26,119551,149.45665304262684,142.65213112069998
2024-02-27,119551,147.01052526138565,143.47004030224986
2024-02-28,119551,147.111583237748,144.731814120128
2024-02-29,119551,148.7779641120273,146.55282215161347
2024-03-01,119551,147.23170369737488,148.16104637254261
2024-03-04,119551,149.9895606749573,149.51256699282968
2024-03-05,119551,150.98391722674873,149.1012777595647
2024-03-06,119551,152.9266223113864,148.30843761657232
